Time_index,Gas,Wind,Solar
4348,,0.389757124,0.000357785
4349,,0.382407075,0.075195454
4350,,0.288400205,0.40703711
4351,,0.188164425,0.721086557
4352,,0.196469812,0.826828277
4353,,0.261463011,0.837431004
4354,,0.315290602,0.807295364
4355,,0.367371552,0.769507196
4356,,0.403044057,0.71991094
4357,,0.435466802,0.683777577
4358,,0.447203467,0.630472608
4359,,0.441548064,0.575028765
4360,,0.435825708,0.553420832
4361,,0.412579042,0.530392229
4362,,0.333547158,0.422304468
4363,,0.289560672,0.177963923
4364,,0.321670445,0.012134021
4365,,0.306429403,0
4366,,0.309916061,0
4367,,0.303789982,0
4368,,0.296347414,0
4369,,0.292220755,0
4370,,0.289978001,0
4371,,0.295722381,0
4372,,0.299202751,0.000272
4373,,0.296040187,0.069369395
4374,,0.229708131,0.366496681
4375,,0.154297955,0.651805416
4376,,0.184573665,0.798700148
4377,,0.227711485,0.828514689
4378,,0.277933454,0.768557495
4379,,0.308623134,0.714916638
4380,,0.331193742,0.675166252
4381,,0.354914966,0.669172565
4382,,0.368200955,0.661162196
4383,,0.347837208,0.661377372
4384,,0.367554827,0.659530725
4385,,0.311707786,0.63647137
4386,,0.251117275,0.495923073
4387,,0.272806763,0.199417406
4388,,0.315999755,0.012707449
4389,,0.318771617,0
4390,,0.344716007,0
4391,,0.366688454,0
4392,,0.379419791,0
4393,,0.371758813,0
4394,,0.351484072,0
4395,,0.343765355,0
4396,,0.348333534,0.000243
4397,,0.349747379,0.07565559
4398,,0.27918177,0.415425942
4399,,0.188303297,0.756183976
4400,,0.204326107,0.881623515
4401,,0.25457657,0.916620928
4402,,0.290709177,0.878134769
4403,,0.284993871,0.837802615
4404,,0.252584135,0.817472725
4405,,0.217320254,0.814871267
4406,,0.190613983,0.812660732
4407,,0.14992117,0.789440691
4408,,0.114998959,0.754707536
4409,,0.084587084,0.635401398
4410,,0.058199192,0.435514499
4411,,0.058386054,0.144120981
4412,,0.085397186,0.007421446
4413,,0.115782387,0
4414,,0.142984426,0
4415,,0.161782285,0
4416,,0.175212662,0
4417,,0.194032385,0
4418,,0.227960402,0
4419,,0.247571724,0
4420,,0.268271853,0.0000158
4421,,0.272484023,0.014387589
4422,,0.251646913,0.08429886
4423,,0.199806556,0.172891112
4424,,0.165459552,0.28466961
4425,,0.165993267,0.412450408
4426,,0.164395925,0.506064408
4427,,0.166504797,0.552142264
4428,,0.174285125,0.555609384
4429,,0.214638114,0.5617762
4430,,0.254137194,0.552504383
4431,,0.296154853,0.521299546
4432,,0.303288102,0.46205079
4433,,0.304121902,0.387566717
4434,,0.259247332,0.259123428
4435,,0.28877931,0.08557104
4436,,0.321769849,0.004393124
4437,,0.304236807,0
4438,,0.296905158,0
4439,,0.291779424,0
4440,,0.312806833,0
4441,,0.34653526,0
4442,,0.368978611,0
4443,,0.384387743,0
4444,,0.413820869,0.0000753
4445,,0.453160856,0.053645139
4446,,0.421318465,0.228354324
4447,,0.340368004,0.408083066
4448,,0.341592999,0.488809119
4449,,0.364811315,0.541900673
4450,,0.370772743,0.581400049
4451,,0.366587599,0.618481156
4452,,0.358579825,0.634504263
4453,,0.344248376,0.662321188
4454,,0.324637007,0.658247331
4455,,0.302152225,0.627166706
4456,,0.268186278,0.584881025
4457,,0.246012205,0.534554741
4458,,0.212797885,0.444629852
4459,,0.212891366,0.197399552
4460,,0.281203991,0.013409392
4461,,0.303591769,0
4462,,0.277100021,0
4463,,0.240426799,0
4464,,0.196223241,0
4465,,0.165013137,0
4466,,0.1487077,0
4467,,0.138186744,0
4468,,0.119258357,0.0000814
4469,,0.091083692,0.077420407
4470,,0.059460363,0.410639193
4471,,0.023429517,0.733880246
4472,,0.013946578,0.827516893
4473,,0.01109227,0.850898921
4474,,0.01575106,0.840335581
4475,,0.020519567,0.816923884
4476,,0.03391617,0.800127238
4477,,0.049039854,0.789326252
4478,,0.068042654,0.780245099
4479,,0.101283047,0.740617628
4480,,0.134413128,0.663595821
4481,,0.174329781,0.50718223
4482,,0.177315481,0.293043985
4483,,0.237230458,0.089573913
4484,,0.320923611,0.003954423
4485,,0.380798148,0
4486,,0.409695821,0
4487,,0.427197992,0
4488,,0.446607984,0
4489,,0.435473311,0
4490,,0.433584195,0
4491,,0.419149427,0
4492,,0.412146939,0.0000247
4493,,0.417484501,0.02165735
4494,,0.391453728,0.144
4495,,0.325140637,0.30552657
4496,,0.345671827,0.402292853
4497,,0.406563417,0.486399542
4498,,0.448877073,0.546471133
4499,,0.471938953,0.565397255
4500,,0.504819446,0.546524288
4501,,0.552383967,0.56859774
4502,,0.587438671,0.612013714
4503,,0.607622069,0.614279628
4504,,0.590005076,0.630151619
4505,,0.555389975,0.600154907
4506,,0.481870266,0.508461221
4507,,0.479675832,0.213136928
4508,,0.554040958,0.012459091
4509,,0.601151806,0
4510,,0.601240679,0
4511,,0.577759859,0
4512,,0.559202616,0
4513,,0.538099623,0
4514,,0.519059873,0
4515,,0.487971843,0
4516,,0.483101799,0.0000284
4517,,0.494087508,0.058450446
4518,,0.395185022,0.372116967
4519,,0.331169632,0.721826311
4520,,0.398717463,0.828284435
4521,,0.484530619,0.842736631
4522,,0.56113488,0.857479348
4523,,0.622281835,0.862230531
4524,,0.672608103,0.852416169
4525,,0.705295308,0.856491007
4526,,0.725552237,0.854063259
4527,,0.736235365,0.82348665
4528,,0.738328147,0.774484043
4529,,0.73242203,0.715594639
4530,,0.666003881,0.560558249
4531,,0.659092158,0.21546651
4532,,0.750592571,0.012891556
4533,,0.764885195,0
4534,,0.736111397,0
4535,,0.687958093,0
4536,,0.62602976,0
4537,,0.571913128,0
4538,,0.512255121,0
4539,,0.468559589,0
4540,,0.446834897,0.0000132
4541,,0.425958594,0.07884886
4542,,0.347480389,0.459943832
4543,,0.255716266,0.802165773
4544,,0.300116788,0.91332996
4545,,0.37364549,0.950743916
4546,,0.442837406,0.940427253
4547,,0.502389104,0.919603705
4548,,0.529615465,0.906022282
4549,,0.541179396,0.907715652
4550,,0.540621026,0.915455941
4551,,0.53657562,0.914087793
4552,,0.533968167,0.906061504
4553,,0.52281682,0.858731818
4554,,0.451673197,0.687583478
4555,,0.464280412,0.262637865
4556,,0.519862261,0.015205
4557,,0.505408133,0
4558,,0.448921888,0
4559,,0.384662811,0
4560,,0.322878078,0
4561,,0.287620532,0
4562,,0.275590499,0
4563,,0.279201121,0
4564,,0.279799977,0
4565,,0.279684046,0.071982433
4566,,0.229964018,0.448229412
4567,,0.146719085,0.806941372
4568,,0.135118847,0.905757033
4569,,0.163461721,0.931288468
4570,,0.218151983,0.918052579
4571,,0.26981355,0.864648858
4572,,0.298117179,0.808066516
4573,,0.315905417,0.779068168
4574,,0.327881838,0.795461808
4575,,0.324705626,0.801950261
4576,,0.320831104,0.803529436
4577,,0.279832844,0.761513944
4578,,0.211243426,0.605431804
4579,,0.236763046,0.233583013
4580,,0.27678998,0.012808553
4581,,0.272212312,0
4582,,0.236649902,0
4583,,0.179651088,0
4584,,0.127550941,0
4585,,0.104413328,0
4586,,0.086745024,0
4587,,0.078644309,0
4588,,0.076227111,0
4589,,0.073686301,0.069277779
4590,,0.057732933,0.429668201
4591,,0.024621699,0.77594775
4592,,0.015001193,0.8888278
4593,,0.025055014,0.920005188
4594,,0.042023197,0.91903369
4595,,0.059174553,0.901729589
4596,,0.074094802,0.874019303
4597,,0.08631844,0.862817592
4598,,0.101265127,0.8784715
4599,,0.113165488,0.884134573
4600,,0.126066196,0.885399949
4601,,0.13644829,0.835799624
4602,,0.131928369,0.651275569
4603,,0.18366498,0.240050126
4604,,0.244357914,0.012805648
4605,,0.272156411,0
4606,,0.28228684,0
4607,,0.278267382,0
4608,,0.262060241,0
4609,,0.258579438,0
4610,,0.260221077,0
4611,,0.279851358,0
4612,,0.284342759,0
4613,,0.276385633,0.05835224
4614,,0.244324699,0.39154163
4615,,0.163463605,0.742841654
4616,,0.119370012,0.856016227
4617,,0.135064959,0.891412077
4618,,0.177675659,0.901413805
4619,,0.224037711,0.89354523
4620,,0.260179347,0.876377553
4621,,0.279834214,0.873557244
4622,,0.29049819,0.876520091
4623,,0.30450773,0.879304436
4624,,0.323647314,0.8632162
4625,,0.32563037,0.798217386
4626,,0.301856153,0.608888484
4627,,0.369568682,0.21040115
4628,,0.437139952,0.009484292
4629,,0.466858508,0
4630,,0.461441508,0
4631,,0.461129412,0
4632,,0.470122456,0
4633,,0.445576568,0
4634,,0.422790656,0
4635,,0.396995907,0
4636,,0.368443444,0
4637,,0.340344143,0.038528961
4638,,0.283919963,0.301200178
4639,,0.184155272,0.604301893
4640,,0.116355666,0.728805033
4641,,0.093495219,0.783651962
4642,,0.082155403,0.805433236
4643,,0.081473104,0.817272071
4644,,0.101269124,0.805598179
4645,,0.135332206,0.793690062
4646,,0.187574725,0.779516099
4647,,0.236339062,0.744519406
4648,,0.25932917,0.704433939
4649,,0.289523996,0.652910038
4650,,0.259874159,0.47797529
4651,,0.315484622,0.158205485
4652,,0.335094632,0.006746041
4653,,0.335915674,0
4654,,0.325906737,0
4655,,0.331163834,0
4656,,0.342647882,0
4657,,0.344061413,0
4658,,0.341049567,0
4659,,0.355316625,0
4660,,0.389291895,0
4661,,0.417272011,0.028660721
4662,,0.401007795,0.196902765
4663,,0.30785883,0.400429941
4664,,0.253135635,0.528805521
4665,,0.215692389,0.607576134
4666,,0.181978175,0.678312782
4667,,0.15591422,0.734708452
4668,,0.141385547,0.758441956
4669,,0.13203474,0.767161371
4670,,0.13417801,0.768181127
4671,,0.141337138,0.759280157
4672,,0.160603187,0.722133149
4673,,0.151315066,0.651140784
4674,,0.141170688,0.456465306
4675,,0.14102725,0.143054084
4676,,0.176315143,0.005271887
4677,,0.199428979,0
4678,,0.227908666,0
4679,,0.261881537,0
4680,,0.283554955,0
4681,,0.28233016,0
4682,,0.272103956,0
4683,,0.251936586,0
4684,,0.23066146,0
4685,,0.206803944,0.034588401
4686,,0.143986679,0.275235175
4687,,0.062500923,0.591519724
4688,,0.031439244,0.735828636
4689,,0.021391031,0.781721554
4690,,0.022716848,0.780158177
4691,,0.03577698,0.747451126
4692,,0.058288002,0.709282771
4693,,0.115577083,0.656076892
4694,,0.17156833,0.583126509
4695,,0.208073821,0.505184618
4696,,0.241888969,0.420814859
4697,,0.267815483,0.314279574
4698,,0.251281071,0.173494438
4699,,0.263943931,0.040826761
4700,,0.287239631,0.000815997
4701,,0.25767944,0
4702,,0.261716823,0
4703,,0.260585637,0
4704,,0.252036409,0
4705,,0.238458634,0
4706,,0.225530491,0
4707,,0.231434375,0
4708,,0.252452383,0
4709,,0.250789957,0.021615287
4710,,0.211996978,0.206118014
4711,,0.148949175,0.475809881
4712,,0.137863379,0.63842938
4713,,0.143277905,0.698414066
4714,,0.154596976,0.722137871
4715,,0.165664018,0.737460507
4716,,0.176050934,0.714745925
4717,,0.204820841,0.695636217
4718,,0.219250347,0.664987459
4719,,0.229916874,0.615483624
4720,,0.245080307,0.54692778
4721,,0.252589137,0.462921174
4722,,0.229672093,0.326432317
4723,,0.227718854,0.098481291
4724,,0.263641573,0.003102223
4725,,0.245372887,0
4726,,0.224376796,0
4727,,0.180198388,0
4728,,0.136308175,0
4729,,0.121851244,0
4730,,0.122132124,0
4731,,0.120009848,0
4732,,0.148124536,0
4733,,0.213246734,0.016184445
4734,,0.210803602,0.129919262
4735,,0.168100953,0.246533348
4736,,0.179911723,0.299050151
4737,,0.250213417,0.332826376
4738,,0.345234584,0.374945178
4739,,0.437167049,0.431896559
4740,,0.508244574,0.47602312
4741,,0.55194381,0.515944905
4742,,0.600989973,0.507595224
4743,,0.642049662,0.468416704
4744,,0.662932609,0.401526773
4745,,0.665130361,0.312424
4746,,0.637179711,0.191674832
4747,,0.627390532,0.057399852
4748,,0.614973227,0.001308693
4749,,0.602350534,0
4750,,0.574473406,0
4751,,0.591198104,0
4752,,0.61438156,0
4753,,0.599486127,0
4754,,0.588474569,0
4755,,0.582854967,0
4756,,0.571742636,0
4757,,0.535333874,0.026445956
4758,,0.427670548,0.208763129
4759,,0.29804566,0.417641776
4760,,0.282578555,0.478497438
4761,,0.294938596,0.602080254
4762,,0.322014046,0.715604776
4763,,0.355502446,0.728770457
4764,,0.396284887,0.713688889
4765,,0.440114624,0.706401928
4766,,0.499540173,0.687690357
4767,,0.55243837,0.645929016
4768,,0.534505174,0.625791204
4769,,0.470516375,0.576142984
4770,,0.372100799,0.386044426
4771,,0.389466653,0.125818349
4772,,0.461726736,0.004844102
4773,,0.493348658,0
4774,,0.523948518,0
4775,,0.525146193,0
4776,,0.501693575,0
4777,,0.445736996,0
4778,,0.386725433,0
4779,,0.359215141,0
4780,,0.325811061,0
4781,,0.30451683,0.045445664
4782,,0.239745543,0.329611184
4783,,0.169523348,0.650334093
4784,,0.196774893,0.76482462
4785,,0.221369546,0.804409404
4786,,0.247429016,0.792135398
4787,,0.286286667,0.759449274
4788,,0.329565714,0.72246813
4789,,0.374495751,0.734319356
4790,,0.414515068,0.762155219
4791,,0.440333876,0.762786109
4792,,0.463548807,0.741648915
4793,,0.471961485,0.696027924
4794,,0.428237059,0.537812478
4795,,0.440891657,0.169721866
4796,,0.53787709,0.00536193
4797,,0.551855896,0
4798,,0.533803888,0
4799,,0.496503315,0
4800,,0.471763263,0
4801,,0.439739209,0
4802,,0.402064712,0
4803,,0.369141261,0
4804,,0.333796366,0
4805,,0.297530389,0.044309775
4806,,0.216208371,0.318673865
4807,,0.129554366,0.61434662
4808,,0.112145795,0.71559551
4809,,0.101344562,0.745185921
4810,,0.083515152,0.752050926
4811,,0.063824872,0.751565731
4812,,0.052826249,0.736107044
4813,,0.044794213,0.718098442
4814,,0.040449727,0.711336545
4815,,0.038806579,0.708046461
4816,,0.03661669,0.698188158
4817,,0.033144693,0.653712616
4818,,0.032406572,0.496805408
4819,,0.04795329,0.171503661
4820,,0.060636586,0.006154626
4821,,0.061443936,0
4822,,0.049702949,0
4823,,0.036420518,0
4824,,0.027442983,0
4825,,0.022430964,0
4826,,0.019194942,0
4827,,0.0165121,0
4828,,0.014487669,0
4829,,0.013552129,0.044783589
4830,,0.013970639,0.374845988
4831,,0.006991168,0.766122119
4832,,0.007518002,0.901858982
4833,,0.008965138,0.922845424
4834,,0.012407481,0.886186976
4835,,0.01494302,0.833835874
4836,,0.018339698,0.814872528
4837,,0.022563827,0.801973809
4838,,0.027450384,0.809469646
4839,,0.033085777,0.827619314
4840,,0.041151309,0.832715678
4841,,0.050438009,0.79114415
4842,,0.068431463,0.600961523
4843,,0.142218579,0.194332287
4844,,0.230357604,0.005704957
4845,,0.283219621,0
4846,,0.311519206,0
4847,,0.320473651,0
4848,,0.315235206,0
4849,,0.316815751,0
4850,,0.322663065,0
4851,,0.333076121,0
4852,,0.338849133,0
4853,,0.347295219,0.02654429
4854,,0.300877628,0.258754809
4855,,0.186551561,0.600018041
4856,,0.147830747,0.728759539
4857,,0.154902374,0.780239432
4858,,0.175669854,0.813282689
4859,,0.202521867,0.82559228
4860,,0.229615169,0.794711335
4861,,0.262523022,0.757044447
4862,,0.30166095,0.72768281
4863,,0.340255368,0.733454055
4864,,0.371629207,0.737417876
4865,,0.375065378,0.709482527
4866,,0.336063212,0.508409505
4867,,0.424835025,0.146976573
4868,,0.544722899,0.003300613
4869,,0.577015595,0
4870,,0.549221804,0
4871,,0.507460635,0
4872,,0.475752805,0
4873,,0.458447565,0
4874,,0.429493342,0
4875,,0.390098346,0
4876,,0.374477509,0
4877,,0.351035162,0.014400392
4878,,0.28677829,0.14164157
4879,,0.186452143,0.360470305
4880,,0.155367512,0.500929224
4881,,0.16345718,0.591218111
4882,,0.180640702,0.652572151
4883,,0.223509764,0.69182463
4884,,0.304822125,0.708779612
4885,,0.379839724,0.725129891
4886,,0.430501547,0.731558245
4887,,0.435100694,0.718702189
4888,,0.43423407,0.664750251
4889,,0.509397955,0.551315533
4890,,0.574805761,0.336014837
4891,,0.652215847,0.0810931
4892,,0.674204536,0.00085523
4893,,0.670211143,0
4894,,0.673179811,0
4895,,0.676202553,0
4896,,0.671404864,0
4897,,0.687119052,0
4898,,0.672560798,0
4899,,0.631734372,0
4900,,0.615874404,0
4901,,0.600173567,0.007657492
4902,,0.556609934,0.115372372
4903,,0.461212487,0.31514303
4904,,0.418096193,0.395168861
4905,,0.420234221,0.404663696
4906,,0.4308238,0.457887264
4907,,0.498439339,0.515587578
4908,,0.594437869,0.560828047
4909,,0.702826666,0.601150669
4910,,0.780338619,0.605138666
4911,,0.803982795,0.57885219
4912,,0.805130724,0.5371601
4913,,0.782868472,0.516513037
4914,,0.707409086,0.387942209
4915,,0.747684442,0.124166403
4916,,0.828144681,0.003036878
4917,,0.879566334,0
4918,,0.917423281,0
4919,,0.923091464,0
4920,,0.904155305,0
4921,,0.879691112,0
4922,,0.853370238,0
4923,,0.820890954,0
4924,,0.792249019,0
4925,,0.759905813,0.035262554
4926,,0.646689125,0.336371824
4927,,0.501727162,0.705006733
4928,,0.512532099,0.806938893
4929,,0.524650769,0.854469281
4930,,0.544061823,0.895909243
4931,,0.569968356,0.908614161
4932,,0.586030962,0.901503923
4933,,0.582942685,0.906192856
4934,,0.543869914,0.917201629
4935,,0.489900554,0.909690924
4936,,0.43834948,0.864098798
4937,,0.36683718,0.725294962
4938,,0.266034687,0.406535827
4939,,0.276907714,0.101858778
4940,,0.250242501,0.001211281
4941,,0.20169696,0
4942,,0.179345979,0
4943,,0.176045052,0
4944,,0.177397384,0
4945,,0.19971224,0
4946,,0.229202183,0
4947,,0.260459489,0
4948,,0.269301384,0
4949,,0.280773118,0.005322797
4950,,0.245475021,0.062892259
4951,,0.180961537,0.184203713
4952,,0.162733559,0.296299367
4953,,0.175899937,0.359277475
4954,,0.174428681,0.385419303
4955,,0.174445839,0.391701596
4956,,0.185672519,0.381076359
4957,,0.187932718,0.373768815
4958,,0.197563517,0.370615577
4959,,0.18488848,0.350701305
4960,,0.187866061,0.296062707
4961,,0.188961935,0.225124316
4962,,0.18910078,0.144534788
4963,,0.182773572,0.0397625
4964,,0.196824084,0.000312691
4965,,0.210455747,0
4966,,0.219092995,0
4967,,0.208651419,0
4968,,0.192413226,0
4969,,0.174093321,0
4970,,0.168620541,0
4971,,0.157648024,0
4972,,0.14992716,0
4973,,0.140401482,0.00566445
4974,,0.108486047,0.074311613
4975,,0.065467377,0.22121925
4976,,0.045903902,0.360535097
4977,,0.034807585,0.441806233
4978,,0.031401591,0.506896416
4979,,0.039848581,0.530719781
4980,,0.050357201,0.530311468
4981,,0.065321743,0.534001713
4982,,0.075152195,0.54116783
4983,,0.093377912,0.558166621
4984,,0.105890984,0.577006505
4985,,0.110161332,0.554273168
4986,,0.115432001,0.419509871
4987,,0.159403364,0.127907942
4988,,0.209032618,0.001962391
4989,,0.193165371,0
4990,,0.169787732,0
4991,,0.141285623,0
4992,,0.125021179,0
4993,,0.115740977,0
4994,,0.094960325,0
4995,,0.077925308,0
4996,,0.071714684,0
4997,,0.071010137,0.016765042
4998,,0.060388179,0.188523836
4999,,0.035018922,0.452629849
5000,,0.022106325,0.558217969
5001,,0.021302924,0.574471492
5002,,0.021397747,0.595040806
5003,,0.036035442,0.596394283
5004,,0.06770376,0.559598019
5005,,0.087227572,0.521374638
5006,,0.112767783,0.471611256
5007,,0.117609158,0.390378573
5008,,0.155628597,0.316875559
5009,,0.151889554,0.249759729
5010,,0.147855691,0.151863939
5011,,0.173064943,0.036086507
5012,,0.184256852,0.000235308
5013,,0.152664516,0
5014,,0.121721126,0
5015,,0.103386183,0
5016,,0.091153047,0
5017,,0.079484778,0
5018,,0.076007383,0
5019,,0.074882113,0
5020,,0.083535742,0
5021,,0.087039782,0.006802908
5022,,0.082526719,0.086316736
5023,,0.068387469,0.22144273
5024,,0.061433033,0.316049723
5025,,0.06189514,0.390567024
5026,,0.067841725,0.445731742
5027,,0.079329378,0.477731007
5028,,0.093915709,0.487928612
5029,,0.10954093,0.47986839
5030,,0.096454555,0.458416502
5031,,0.094286213,0.428939654
5032,,0.103284151,0.399495665
5033,,0.087645129,0.364009573
5034,,0.06608403,0.278165305
5035,,0.071472023,0.081411082
5036,,0.081477679,0.000822083
5037,,0.066518158,0
5038,,0.047562904,0
5039,,0.039440052,0
5040,,0.037597789,0
5041,,0.036083058,0
5042,,0.037531027,0
5043,,0.041772845,0
5044,,0.044934244,0
5045,,0.045474788,0.022989254
5046,,0.043049918,0.261194602
5047,,0.026661865,0.590086007
5048,,0.014714707,0.748193347
5049,,0.009063319,0.840860779
5050,,0.00641772,0.865731543
5051,,0.007455449,0.837068672
5052,,0.01264303,0.814612874
5053,,0.020652754,0.803778454
5054,,0.037783762,0.80462006
5055,,0.060881132,0.807095474
5056,,0.079004659,0.78442612
5057,,0.096913601,0.722424099
5058,,0.125192144,0.499695674
5059,,0.228711644,0.131901913
5060,,0.353782532,0.000818596
5061,,0.406341827,0
5062,,0.40415215,0
5063,,0.384898628,0
5064,,0.362212217,0
5065,,0.336941539,0
5066,,0.312685379,0
5067,,0.287512753,0
5068,,0.264838174,0
5069,,0.244364083,0.016835173
5070,,0.205915395,0.23196427
5071,,0.131178369,0.57467248
5072,,0.095413375,0.736812435
5073,,0.094192179,0.803450606
5074,,0.117043293,0.825847012
5075,,0.16638516,0.809887372
5076,,0.222931241,0.78230894
5077,,0.287735526,0.758949292
5078,,0.358797048,0.734835563
5079,,0.403355051,0.700432114
5080,,0.441987319,0.659291756
5081,,0.46913399,0.575191712
5082,,0.45441734,0.369419635
5083,,0.525593323,0.089072093
5084,,0.499250259,0.000581884
5085,,0.443936441,0
5086,,0.384413063,0
5087,,0.331343491,0
5088,,0.282677262,0
5089,,0.241243256,0
5090,,0.215205219,0
5091,,0.195383986,0
5092,,0.180086951,0
5093,,0.162365257,0.00574727
5094,,0.144945108,0.100512208
5095,,0.089797165,0.244259673
5096,,0.062642445,0.344508754
5097,,0.060622237,0.42508596
5098,,0.06737363,0.518935679
5099,,0.075293915,0.609303095
5100,,0.091866203,0.654590743
5101,,0.112060458,0.663938876
5102,,0.138677544,0.672826699
5103,,0.168408501,0.649801834
5104,,0.181359782,0.578528733
5105,,0.184708946,0.468338392
5106,,0.194685533,0.272266844
5107,,0.241213209,0.055939467
5108,,0.26392066,0.0000229
5109,,0.244081714,0
5110,,0.215742018,0
5111,,0.201379112,0
5112,,0.18424419,0
5113,,0.164526838,0
5114,,0.14201013,0
5115,,0.127363298,0
5116,,0.112053802,0
5117,,0.104125394,0.004749062
5118,,0.087170858,0.091285409
5119,,0.045791692,0.30072122
5120,,0.031501307,0.486122489
5121,,0.032883627,0.587336176
5122,,0.044284668,0.634886716
5123,,0.058626934,0.673385467
5124,,0.0784525,0.693518954
5125,,0.099494388,0.718841492
5126,,0.115990481,0.741044461
5127,,0.12251683,0.751493225
5128,,0.141513307,0.7398538
5129,,0.151959044,0.683545293
5130,,0.153630391,0.461432522
5131,,0.248688391,0.107977716
5132,,0.339789195,0.000213429
5133,,0.344351505,0
5134,,0.327939693,0
5135,,0.32113164,0
5136,,0.328490716,0
5137,,0.351843339,0
5138,,0.367209258,0
5139,,0.380131099,0
5140,,0.381922491,0
5141,,0.385643712,0.003695283
5142,,0.368350811,0.079729618
5143,,0.276509538,0.258969984
5144,,0.198856544,0.440055022
5145,,0.201646487,0.574483399
5146,,0.231508233,0.672446263
5147,,0.259939826,0.703551205
5148,,0.27674159,0.715628237
5149,,0.306115017,0.722713601
5150,,0.334389912,0.739698569
5151,,0.352844542,0.740846402
5152,,0.366478988,0.706929162
5153,,0.329344152,0.64201997
5154,,0.308570355,0.416268141
5155,,0.368029634,0.095313636
5156,,0.358139269,0.000183
5157,,0.302237121,0
5158,,0.257566634,0
5159,,0.206148926,0
5160,,0.179984137,0
5161,,0.154853585,0
5162,,0.129139516,0
5163,,0.099250643,0
5164,,0.078529291,0
5165,,0.060719343,0.01434758
5166,,0.041918444,0.231834827
5167,,0.017014968,0.611934609
5168,,0.004890406,0.767958408
5169,,0.004683818,0.831179798
5170,,0.008894581,0.843664271
5171,,0.017851067,0.834093542
5172,,0.033883245,0.815452568
5173,,0.073820124,0.800179974
5174,,0.11306539,0.78318238
5175,,0.149131169,0.746745871
5176,,0.192531975,0.684841504
5177,,0.269139463,0.613543939
5178,,0.334995683,0.395655208
5179,,0.426748453,0.082099462
5180,,0.459319309,0.0000152
5181,,0.435418232,0
5182,,0.400566,0
5183,,0.426212951,0
5184,,0.485756351,0
5185,,0.506036672,0
5186,,0.510766706,0
5187,,0.526221727,0
5188,,0.540096235,0
5189,,0.552761909,0.00888125
5190,,0.543557849,0.161557078
5191,,0.49834686,0.38575682
5192,,0.477796303,0.496902188
5193,,0.527960018,0.571848222
5194,,0.613918037,0.642144405
5195,,0.708148516,0.658101396
5196,,0.797539607,0.631303944
5197,,0.8622026,0.601440659
5198,,0.906385768,0.582199788
5199,,0.931863708,0.537253118
5200,,0.91084777,0.471126428
5201,,0.877105862,0.37621822
5202,,0.844613988,0.217900921
5203,,0.840981211,0.04073482
5204,,0.837308611,0.00000312
5205,,0.826505104,0
5206,,0.800402521,0
5207,,0.783601156,0
5208,,0.737593456,0
5209,,0.704922321,0
5210,,0.714875876,0
5211,,0.728095131,0
5212,,0.735155666,0
5213,,0.736878977,0.010099284
5214,,0.692258413,0.205038632
5215,,0.560536523,0.584888074
5216,,0.495619583,0.748013979
5217,,0.503939822,0.760424227
5218,,0.513840306,0.725614618
5219,,0.511034039,0.689590472
5220,,0.491186714,0.666285796
5221,,0.498307937,0.652655618
5222,,0.496674727,0.644735955
5223,,0.482541198,0.615410382
5224,,0.478188463,0.588889295
5225,,0.44930848,0.548488298
5226,,0.376782751,0.404185698
5227,,0.452486956,0.104157746
5228,,0.510286064,0.0000137
5229,,0.507380018,0
5230,,0.457258983,0
5231,,0.392776055,0
5232,,0.329946946,0
5233,,0.27054562,0
5234,,0.215562133,0
5235,,0.176996247,0
5236,,0.142325401,0
5237,,0.10640858,0.013148172
5238,,0.075247423,0.248553586
5239,,0.030330442,0.666690701
5240,,0.01416891,0.846564274
5241,,0.015262096,0.89667028
5242,,0.021950722,0.892461109
5243,,0.035499956,0.863334545
5244,,0.051099299,0.843141422
5245,,0.069132914,0.843521951
5246,,0.084778581,0.855652945
5247,,0.101713326,0.862759885
5248,,0.116817729,0.848788378
5249,,0.128839647,0.780214405
5250,,0.14229548,0.489822947
5251,,0.226855908,0.100442966
5252,,0.292471536,0
5253,,0.280325089,0
5254,,0.244787403,0
5255,,0.2111923,0
5256,,0.185976409,0
5257,,0.182720609,0
5258,,0.185272137,0
5259,,0.189647449,0
5260,,0.160297626,0
5261,,0.132865059,0.008591196
5262,,0.103382807,0.196871767
5263,,0.063818388,0.57903156
5264,,0.036842219,0.777488492
5265,,0.03525144,0.827761363
5266,,0.040405703,0.816823726
5267,,0.046015155,0.799798517
5268,,0.05295762,0.77762738
5269,,0.063268614,0.765891624
5270,,0.072069646,0.768730262
5271,,0.07661676,0.747078922
5272,,0.071177062,0.70042463
5273,,0.059911835,0.617477452
5274,,0.060827115,0.374823467
5275,,0.082774949,0.0703866
5276,,0.088968593,0
5277,,0.088942869,0
5278,,0.084430249,0
5279,,0.085485554,0
5280,,0.088554836,0
5281,,0.084851792,0
5282,,0.090542394,0
5283,,0.096139989,0
5284,,0.088920317,0
5285,,0.075682129,0.004642349
5286,,0.064917694,0.127477242
5287,,0.036903285,0.367816255
5288,,0.017495699,0.518353569
5289,,0.013647225,0.622692642
5290,,0.011784156,0.660567983
5291,,0.021474208,0.663349551
5292,,0.042676724,0.63704185
5293,,0.066567007,0.609749895
5294,,0.086503087,0.577070167
5295,,0.120740488,0.499662464
5296,,0.117492857,0.409579571
5297,,0.110575794,0.314641547
