Time_index;Nuclear;Coal;Gas;Onshore_Wind;Offshore_Wind_Fixed;Offshore_Wind_Float;Solar;NS_Fixed_Wind;NS_Floating_Wind;Storage
7371;1;1;1;0.154805537;0.567126596;0.567126596;-2.47E-18;0.708544466;0.708544466;1
7372;1;1;1;0.15320353;0.556185593;0.556185593;-2.47E-18;0.716933133;0.716933133;1
7373;1;1;1;0.149635105;0.567920296;0.567920296;-2.47E-18;0.723556358;0.723556358;1
7374;1;1;1;0.141514248;0.585828017;0.585828017;-2.47E-18;0.722637379;0.722637379;1
7375;1;1;1;0.137265802;0.586285886;0.586285886;-2.47E-18;0.730333822;0.730333822;1
7376;1;1;1;0.138306496;0.577125608;0.577125608;0.010401144;0.745757351;0.745757351;1
7377;1;1;1;0.127084093;0.588372233;0.588372233;0.115308221;0.762442615;0.762442615;1
7378;1;1;1;0.099370201;0.573577716;0.573577716;0.209883935;0.768519164;0.768519164;1
7379;1;1;1;0.074813344;0.510302652;0.510302652;0.272485641;0.775629891;0.775629891;1
7380;1;1;1;0.062852344;0.418387699;0.418387699;0.319321707;0.764919666;0.764919666;1
7381;1;1;1;0.057302567;0.355170866;0.355170866;0.352511864;0.744535306;0.744535306;1
7382;1;1;1;0.054881939;0.325584184;0.325584184;0.33440768;0.711631655;0.711631655;1
7383;1;1;1;0.059530247;0.298114607;0.298114607;0.2558649;0.675871949;0.675871949;1
7384;1;1;1;0.075842763;0.328600946;0.328600946;0.159463795;0.676035427;0.676035427;1
7385;1;1;1;0.111397881;0.369621922;0.369621922;0.030003862;0.668136801;0.668136801;1
7386;1;1;1;0.150692818;0.405191958;0.405191958;2.03E-05;0.660843761;0.660843761;1
7387;1;1;1;0.168877448;0.448513667;0.448513667;-2.47E-18;0.623183081;0.623183081;1
7388;1;1;1;0.175483587;0.490777375;0.490777375;-2.47E-18;0.58763642;0.58763642;1
7389;1;1;1;0.176440037;0.472698665;0.472698665;-2.47E-18;0.543679912;0.543679912;1
7390;1;1;1;0.17601637;0.455253327;0.455253327;-2.47E-18;0.498259617;0.498259617;1
7391;1;1;1;0.153467611;0.367665265;0.367665265;-2.47E-18;0.426589156;0.426589156;1
7392;1;1;1;0.156011955;0.357415923;0.357415923;-2.47E-18;0.400043636;0.400043636;1
7393;1;1;1;0.158153884;0.360475983;0.360475983;-2.47E-18;0.379942349;0.379942349;1
7394;1;1;1;0.164784059;0.363419788;0.363419788;-2.47E-18;0.379914347;0.379914347;1
7395;1;1;1;0.16722413;0.366353536;0.366353536;-2.47E-18;0.387726027;0.387726027;1
7396;1;1;1;0.17515748;0.400524498;0.400524498;-2.47E-18;0.407516411;0.407516411;1
7397;1;1;1;0.179485579;0.416169538;0.416169538;-2.47E-18;0.420393289;0.420393289;1
7398;1;1;1;0.187618208;0.42700482;0.42700482;-2.47E-18;0.415075417;0.415075417;1
7399;1;1;1;0.186826953;0.43147413;0.43147413;-2.47E-18;0.418481274;0.418481274;1
7400;1;1;1;0.188868495;0.399862382;0.399862382;0.010096107;0.445674123;0.445674123;1
7401;1;1;1;0.167827882;0.405484339;0.405484339;0.1105071;0.460450651;0.460450651;1
7402;1;1;1;0.132893169;0.39598132;0.39598132;0.198443618;0.455520828;0.455520828;1
7403;1;1;1;0.105266284;0.344126637;0.344126637;0.322587826;0.454252392;0.454252392;1
7404;1;1;1;0.103845484;0.284891374;0.284891374;0.394221308;0.429220903;0.429220903;1
7405;1;1;1;0.104401818;0.280359358;0.280359358;0.444530773;0.409624581;0.409624581;1
7406;1;1;1;0.106894347;0.324962314;0.324962314;0.398616382;0.413063334;0.413063334;1
7407;1;1;1;0.125588;0.380305144;0.380305144;0.292906758;0.428614556;0.428614556;1
7408;1;1;1;0.155825557;0.417658933;0.417658933;0.149699017;0.440341558;0.440341558;1
7409;1;1;1;0.204799969;0.459790621;0.459790621;0.023678221;0.453808052;0.453808052;1
7410;1;1;1;0.230979186;0.470624816;0.470624816;1.24E-05;0.473739206;0.473739206;1
7411;1;1;1;0.24009139;0.455665998;0.455665998;-2.47E-18;0.476445793;0.476445793;1
7412;1;1;1;0.246030972;0.429550329;0.429550329;-2.47E-18;0.483971535;0.483971535;1
7413;1;1;1;0.250045759;0.397816197;0.397816197;-2.47E-18;0.478384006;0.478384006;1
7414;1;1;1;0.255166777;0.361628575;0.361628575;-2.47E-18;0.462598041;0.462598041;1
7415;1;1;1;0.248929535;0.378918553;0.378918553;-2.47E-18;0.492375489;0.492375489;1
7416;1;1;1;0.239342879;0.364987831;0.364987831;-2.47E-18;0.526336792;0.526336792;1
7417;1;1;1;0.226270929;0.352876405;0.352876405;-2.47E-18;0.547488458;0.547488458;1
7418;1;1;1;0.221412578;0.35794658;0.35794658;-2.47E-18;0.545836587;0.545836587;1
7419;1;1;1;0.226278503;0.376783247;0.376783247;-2.47E-18;0.54188515;0.54188515;1
7420;1;1;1;0.229306275;0.407765319;0.407765319;-2.47E-18;0.54489398;0.54489398;1
7421;1;1;1;0.22911994;0.464199778;0.464199778;-2.47E-18;0.559456824;0.559456824;1
7422;1;1;1;0.230430648;0.502189907;0.502189907;-2.47E-18;0.555511127;0.555511127;1
7423;1;1;1;0.231261453;0.519229867;0.519229867;-2.47E-18;0.52783817;0.52783817;1
7424;1;1;1;0.227688388;0.517919026;0.517919026;0.013827833;0.488398249;0.488398249;1
7425;1;1;1;0.204185468;0.529031067;0.529031067;0.200847667;0.445011396;0.445011396;1
7426;1;1;1;0.144421867;0.545167002;0.545167002;0.381063313;0.395380385;0.395380385;1
7427;1;1;1;0.096132194;0.494831046;0.494831046;0.537333275;0.293272049;0.293272049;1
7428;1;1;1;0.089835818;0.482311401;0.482311401;0.624649626;0.25750599;0.25750599;1
7429;1;1;1;0.093806783;0.472025925;0.472025925;0.628185089;0.228872839;0.228872839;1
7430;1;1;1;0.106464639;0.489857912;0.489857912;0.543663761;0.196779913;0.196779913;1
7431;1;1;1;0.132298002;0.49867929;0.49867929;0.415240568;0.14721959;0.14721959;1
7432;1;1;1;0.193563143;0.554715967;0.554715967;0.222901624;0.129248207;0.129248207;1
7433;1;1;1;0.250507789;0.605094743;0.605094743;0.022856578;0.13667753;0.13667753;1
7434;1;1;1;0.287270689;0.627606054;0.627606054;7.10E-06;0.152586262;0.152586262;1
7435;1;1;1;0.294002443;0.637459336;0.637459336;-2.47E-18;0.16497609;0.16497609;1
7436;1;1;1;0.286044011;0.64637856;0.64637856;-2.47E-18;0.18009758;0.18009758;1
7437;1;1;1;0.266963708;0.641819075;0.641819075;-2.47E-18;0.188600715;0.188600715;1
7438;1;1;1;0.251278455;0.627884596;0.627884596;-2.47E-18;0.19856994;0.19856994;1
7439;1;1;1;0.226026398;0.659080399;0.659080399;-2.47E-18;0.235646785;0.235646785;1
7440;1;1;1;0.220044012;0.647119545;0.647119545;-2.47E-18;0.267105316;0.267105316;1
7441;1;1;1;0.218207366;0.636989192;0.636989192;-2.47E-18;0.309135967;0.309135967;1
7442;1;1;1;0.217195215;0.627619354;0.627619354;-2.47E-18;0.346204671;0.346204671;1
7443;1;1;1;0.222327115;0.65146814;0.65146814;-2.47E-18;0.402567674;0.402567674;1
7444;1;1;1;0.219929178;0.670926456;0.670926456;-2.47E-18;0.434845662;0.434845662;1
7445;1;1;1;0.223531739;0.667982138;0.667982138;-2.47E-18;0.452816442;0.452816442;1
7446;1;1;1;0.222336843;0.639847994;0.639847994;-2.47E-18;0.461872194;0.461872194;1
7447;1;1;1;0.225334841;0.6368573;0.6368573;-2.47E-18;0.469766538;0.469766538;1
7448;1;1;1;0.225394976;0.643201586;0.643201586;0.01086468;0.493690516;0.493690516;1
7449;1;1;1;0.215414683;0.659262963;0.659262963;0.214944922;0.497209666;0.497209666;1
7450;1;1;1;0.181838536;0.648705307;0.648705307;0.398440289;0.471635394;0.471635394;1
7451;1;1;1;0.114439068;0.627903;0.627903;0.543427818;0.421723932;0.421723932;1
7452;1;1;1;0.117304402;0.633444763;0.633444763;0.624257284;0.385987455;0.385987455;1
7453;1;1;1;0.128066525;0.63642804;0.63642804;0.630673994;0.365876;0.365876;1
7454;1;1;1;0.131900931;0.644925083;0.644925083;0.552392047;0.352838799;0.352838799;1
7455;1;1;1;0.147259308;0.655164848;0.655164848;0.413190235;0.352777373;0.352777373;1
7456;1;1;1;0.176153122;0.664353928;0.664353928;0.219533871;0.35345899;0.35345899;1
7457;1;1;1;0.202839818;0.679660013;0.679660013;0.014439474;0.362223597;0.362223597;1
7458;1;1;1;0.214460326;0.694847369;0.694847369;3.38E-06;0.35649354;0.35649354;1
7459;1;1;1;0.215154956;0.706007292;0.706007292;-2.47E-18;0.355016659;0.355016659;1
7460;1;1;1;0.21169771;0.703729657;0.703729657;-2.47E-18;0.343444458;0.343444458;1
7461;1;1;1;0.212283011;0.698591232;0.698591232;-2.47E-18;0.329403088;0.329403088;1
7462;1;1;1;0.210190266;0.694226764;0.694226764;-2.47E-18;0.32453041;0.32453041;1
7463;1;1;1;0.186629906;0.674770058;0.674770058;-2.47E-18;0.307590826;0.307590826;1
7464;1;1;1;0.180757636;0.644274305;0.644274305;-2.47E-18;0.314368837;0.314368837;1
7465;1;1;1;0.183738757;0.628020008;0.628020008;-2.47E-18;0.298559547;0.298559547;1
7466;1;1;1;0.187323492;0.625691994;0.625691994;-2.47E-18;0.284020224;0.284020224;1
7467;1;1;1;0.191396238;0.627473702;0.627473702;-2.47E-18;0.292837441;0.292837441;1
7468;1;1;1;0.189516975;0.626144323;0.626144323;-2.47E-18;0.307181211;0.307181211;1
7469;1;1;1;0.181701802;0.619138486;0.619138486;-2.47E-18;0.327587866;0.327587866;1
7470;1;1;1;0.179562031;0.612992151;0.612992151;-2.47E-18;0.353133582;0.353133582;1
7471;1;1;1;0.177377892;0.6061583;0.6061583;-2.47E-18;0.38042023;0.38042023;1
7472;1;1;1;0.166789724;0.610914364;0.610914364;0.006023825;0.379761202;0.379761202;1
7473;1;1;1;0.141168877;0.613771841;0.613771841;0.110021741;0.375320292;0.375320292;1
7474;1;1;1;0.105715767;0.597951167;0.597951167;0.243573232;0.377950132;0.377950132;1
7475;1;1;1;0.057059564;0.512426997;0.512426997;0.356087237;0.341823763;0.341823763;1
7476;1;1;1;0.054922084;0.472293862;0.472293862;0.416903652;0.335213882;0.335213882;1
7477;1;1;1;0.05036472;0.430031414;0.430031414;0.42116779;0.319531716;0.319531716;1
7478;1;1;1;0.044234614;0.381343616;0.381343616;0.376673658;0.309926209;0.309926209;1
7479;1;1;1;0.040087884;0.328016352;0.328016352;0.268816631;0.291427535;0.291427535;1
7480;1;1;1;0.042644756;0.308564172;0.308564172;0.158370286;0.2776831;0.2776831;1
7481;1;1;1;0.056477164;0.330228566;0.330228566;0.018698612;0.261632578;0.261632578;1
7482;1;1;1;0.074359243;0.364270714;0.364270714;2.23E-06;0.234440179;0.234440179;1
7483;1;1;1;0.086445739;0.366011128;0.366011128;-2.47E-18;0.20819108;0.20819108;1
7484;1;1;1;0.097719104;0.337830502;0.337830502;-2.47E-18;0.192940601;0.192940601;1
7485;1;1;1;0.110086073;0.29705628;0.29705628;-2.47E-18;0.172816284;0.172816284;1
7486;1;1;1;0.120884822;0.283362348;0.283362348;-2.47E-18;0.152643269;0.152643269;1
7487;1;1;1;0.139940351;0.263953543;0.263953543;-2.47E-18;0.122696162;0.122696162;1
7488;1;1;1;0.135917725;0.302744612;0.302744612;-2.47E-18;0.102596521;0.102596521;1
7489;1;1;1;0.139720543;0.337206712;0.337206712;-2.47E-18;0.089092287;0.089092287;1
7490;1;1;1;0.140359996;0.382203015;0.382203015;-2.47E-18;0.07706598;0.07706598;1
7491;1;1;1;0.135525992;0.415320414;0.415320414;-2.47E-18;0.074021729;0.074021729;1
7492;1;1;1;0.134671699;0.412924082;0.412924082;-2.47E-18;0.080354312;0.080354312;1
7493;1;1;1;0.138677069;0.406383036;0.406383036;-2.47E-18;0.095027286;0.095027286;1
7494;1;1;1;0.14456247;0.43350995;0.43350995;-2.47E-18;0.108569083;0.108569083;1
7495;1;1;1;0.144725698;0.459965847;0.459965847;-2.47E-18;0.125664391;0.125664391;1
7496;1;1;1;0.141831236;0.467141565;0.467141565;0.004272331;0.148997649;0.148997649;1
7497;1;1;1;0.139203389;0.455170733;0.455170733;0.076767897;0.176795721;0.176795721;1
7498;1;1;1;0.137714294;0.466624644;0.466624644;0.176105568;0.192678447;0.192678447;1
7499;1;1;1;0.13477417;0.467563912;0.467563912;0.268381982;0.205441352;0.205441352;1
7500;1;1;1;0.130989676;0.468434603;0.468434603;0.309610824;0.222651852;0.222651852;1
7501;1;1;1;0.131296753;0.476523017;0.476523017;0.335804681;0.249365492;0.249365492;1
7502;1;1;1;0.130463541;0.517883451;0.517883451;0.288593293;0.284164999;0.284164999;1
7503;1;1;1;0.117157073;0.536589912;0.536589912;0.195582455;0.331879147;0.331879147;1
7504;1;1;1;0.127703254;0.566420502;0.566420502;0.101078027;0.384266458;0.384266458;1
7505;1;1;1;0.15572896;0.602715599;0.602715599;0.01368419;0.448723642;0.448723642;1
7506;1;1;1;0.187426236;0.625611963;0.625611963;8.79E-07;0.517148434;0.517148434;1
7507;1;1;1;0.207437806;0.661775101;0.661775101;-2.47E-18;0.570886969;0.570886969;1
7508;1;1;1;0.221016151;0.693154161;0.693154161;-2.47E-18;0.596550946;0.596550946;1
7509;1;1;1;0.242994335;0.706578646;0.706578646;-2.47E-18;0.597104815;0.597104815;1
7510;1;1;1;0.262458609;0.727353827;0.727353827;-2.47E-18;0.608540196;0.608540196;1
7511;1;1;1;0.25974038;0.728864843;0.728864843;-2.47E-18;0.57951423;0.57951423;1
7512;1;1;1;0.281154604;0.743969808;0.743969808;-2.47E-18;0.615081908;0.615081908;1
7513;1;1;1;0.299956152;0.753040516;0.753040516;-2.47E-18;0.628860474;0.628860474;1
7514;1;1;1;0.315893951;0.779947271;0.779947271;-2.47E-18;0.650014051;0.650014051;1
7515;1;1;1;0.332867851;0.797966664;0.797966664;-2.47E-18;0.681847914;0.681847914;1
7516;1;1;1;0.352985471;0.81852171;0.81852171;-2.47E-18;0.722656696;0.722656696;1
7517;1;1;1;0.374660689;0.830740025;0.830740025;-2.47E-18;0.756240657;0.756240657;1
7518;1;1;1;0.390987523;0.836138804;0.836138804;-2.47E-18;0.783105877;0.783105877;1
7519;1;1;1;0.401207302;0.848592343;0.848592343;-2.47E-18;0.801917378;0.801917378;1
7520;1;1;1;0.410337423;0.867365049;0.867365049;0.00541122;0.822671634;0.822671634;1
7521;1;1;1;0.405541283;0.884984141;0.884984141;0.087134845;0.850795129;0.850795129;1
7522;1;1;1;0.37900828;0.889083282;0.889083282;0.1582369;0.876794132;0.876794132;1
7523;1;1;1;0.302936373;0.875685082;0.875685082;0.241446297;0.882653863;0.882653863;1
7524;1;1;1;0.282519232;0.876001554;0.876001554;0.311163183;0.894481556;0.894481556;1
7525;1;1;1;0.271882745;0.855685716;0.855685716;0.337769403;0.893108641;0.893108641;1
7526;1;1;1;0.270099424;0.839787176;0.839787176;0.307105546;0.894204948;0.894204948;1
7527;1;1;1;0.289529519;0.820712982;0.820712982;0.210009817;0.890131381;0.890131381;1
7528;1;1;1;0.320078123;0.824786493;0.824786493;0.09791576;0.88581917;0.88581917;1
7529;1;1;1;0.34970984;0.787986745;0.787986745;0.00684706;0.884777647;0.884777647;1
7530;1;1;1;0.374107877;0.755530107;0.755530107;2.64E-07;0.880262481;0.880262481;1
7531;1;1;1;0.397301003;0.775940077;0.775940077;-2.47E-18;0.864937822;0.864937822;1
7532;1;1;1;0.40433543;0.826410248;0.826410248;-2.47E-18;0.853298756;0.853298756;1
7533;1;1;1;0.403385047;0.847330151;0.847330151;-2.47E-18;0.854751;0.854751;1
7534;1;1;1;0.391078064;0.852287771;0.852287771;-2.47E-18;0.855573879;0.855573879;1
7535;1;1;1;0.350628848;0.822629861;0.822629861;-2.47E-18;0.859319278;0.859319278;1
7536;1;1;1;0.364508929;0.831623971;0.831623971;-2.47E-18;0.864166822;0.864166822;1
7537;1;1;1;0.366325793;0.843533516;0.843533516;-2.47E-18;0.863008634;0.863008634;1
7538;1;1;1;0.364769349;0.851409229;0.851409229;-2.47E-18;0.859916645;0.859916645;1
7539;1;1;1;0.368339663;0.857981502;0.857981502;-2.47E-18;0.862650376;0.862650376;1
7540;1;1;1;0.37368343;0.855249942;0.855249942;-2.47E-18;0.86483716;0.86483716;1
7541;1;1;1;0.381463291;0.863073619;0.863073619;-2.47E-18;0.863336705;0.863336705;1
7542;1;1;1;0.385032183;0.866476307;0.866476307;-2.47E-18;0.854812944;0.854812944;1
7543;1;1;1;0.39508366;0.872994154;0.872994154;-2.47E-18;0.843016561;0.843016561;1
7544;1;1;1;0.406558527;0.871347425;0.871347425;0.004301937;0.837586594;0.837586594;1
7545;1;1;1;0.41011994;0.868261523;0.868261523;0.095616676;0.838257129;0.838257129;1
7546;1;1;1;0.416607781;0.8647252;0.8647252;0.198811313;0.833394768;0.833394768;1
7547;1;1;1;0.338527721;0.852530567;0.852530567;0.273660525;0.793727065;0.793727065;1
7548;1;1;1;0.375712094;0.847981698;0.847981698;0.335553131;0.796606029;0.796606029;1
7549;1;1;1;0.390223846;0.850787217;0.850787217;0.37163178;0.795514325;0.795514325;1
7550;1;1;1;0.385688234;0.844472375;0.844472375;0.373193455;0.791446841;0.791446841;1
7551;1;1;1;0.387709487;0.856446078;0.856446078;0.269497988;0.79058721;0.79058721;1
7552;1;1;1;0.380442055;0.876503219;0.876503219;0.143349066;0.808707751;0.808707751;1
7553;1;1;1;0.383980203;0.864804119;0.864804119;0.008280679;0.81803605;0.81803605;1
7554;1;1;1;0.393121844;0.862738189;0.862738189;2.74E-08;0.821294775;0.821294775;1
7555;1;1;1;0.396269649;0.864563271;0.864563271;-2.47E-18;0.817555789;0.817555789;1
7556;1;1;1;0.402590117;0.852142228;0.852142228;-2.47E-18;0.814211016;0.814211016;1
7557;1;1;1;0.396885952;0.836142236;0.836142236;-2.47E-18;0.816507216;0.816507216;1
7558;1;1;1;0.387236433;0.815647947;0.815647947;-2.47E-18;0.824968823;0.824968823;1
7559;1;1;1;0.344230517;0.731435108;0.731435108;-2.47E-18;0.798155446;0.798155446;1
7560;1;1;1;0.325307145;0.687337157;0.687337157;-2.47E-18;0.787995882;0.787995882;1
7561;1;1;1;0.306735525;0.647960154;0.647960154;-2.47E-18;0.756637165;0.756637165;1
7562;1;1;1;0.280759854;0.606292977;0.606292977;-2.47E-18;0.739537525;0.739537525;1
7563;1;1;1;0.246360042;0.570064781;0.570064781;-2.47E-18;0.695564906;0.695564906;1
7564;1;1;1;0.2210883;0.541168134;0.541168134;-2.47E-18;0.669962752;0.669962752;1
7565;1;1;1;0.212972509;0.533004716;0.533004716;-2.47E-18;0.646341388;0.646341388;1
7566;1;1;1;0.216282557;0.538051236;0.538051236;-2.47E-18;0.58888195;0.58888195;1
7567;1;1;1;0.223023064;0.517657307;0.517657307;-2.47E-18;0.547952539;0.547952539;1
7568;1;1;1;0.245209436;0.499517746;0.499517746;0.004435523;0.525118818;0.525118818;1
7569;1;1;1;0.25175483;0.479030032;0.479030032;0.101546842;0.533599429;0.533599429;1
7570;1;1;1;0.249124034;0.469000522;0.469000522;0.183114191;0.521290403;0.521290403;1
7571;1;1;1;0.207966821;0.318232903;0.318232903;0.257185923;0.434793421;0.434793421;1
7572;1;1;1;0.202836913;0.31436602;0.31436602;0.312590795;0.389559968;0.389559968;1
7573;1;1;1;0.20836956;0.320636271;0.320636271;0.321771778;0.373019463;0.373019463;1
7574;1;1;1;0.234870658;0.324298118;0.324298118;0.295727425;0.368780611;0.368780611;1
7575;1;1;1;0.262052889;0.376336274;0.376336274;0.210879687;0.34748254;0.34748254;1
7576;1;1;1;0.282039288;0.452136548;0.452136548;0.119425339;0.347838362;0.347838362;1
7577;1;1;1;0.299995159;0.522139013;0.522139013;0.006511106;0.336257819;0.336257819;1
7578;1;1;1;0.312980581;0.596524311;0.596524311;-2.47E-18;0.321614256;0.321614256;1
7579;1;1;1;0.315990303;0.657560453;0.657560453;-2.47E-18;0.302760861;0.302760861;1
7580;1;1;1;0.306434181;0.717251777;0.717251777;-2.47E-18;0.320146684;0.320146684;1
7581;1;1;1;0.284530743;0.737927112;0.737927112;-2.47E-18;0.352906839;0.352906839;1
7582;1;1;1;0.263702561;0.733095324;0.733095324;-2.47E-18;0.386086495;0.386086495;1
7583;1;1;1;0.238033735;0.737190281;0.737190281;-2.47E-18;0.37785079;0.37785079;1
7584;1;1;1;0.214072275;0.728329807;0.728329807;-2.47E-18;0.397428229;0.397428229;1
7585;1;1;1;0.209090977;0.743164001;0.743164001;-2.47E-18;0.408970706;0.408970706;1
7586;1;1;1;0.20087057;0.757497099;0.757497099;-2.47E-18;0.419933392;0.419933392;1
7587;1;1;1;0.191829853;0.748732409;0.748732409;-2.47E-18;0.445970552;0.445970552;1
7588;1;1;1;0.197237507;0.741267361;0.741267361;-2.47E-18;0.474228003;0.474228003;1
7589;1;1;1;0.208544467;0.72449598;0.72449598;-2.47E-18;0.491760382;0.491760382;1
7590;1;1;1;0.231503408;0.727595885;0.727595885;-2.47E-18;0.528825348;0.528825348;1
7591;1;1;1;0.25829556;0.733369099;0.733369099;-2.47E-18;0.553679942;0.553679942;1
7592;1;1;1;0.285328825;0.748946517;0.748946517;0.001999724;0.575418922;0.575418922;1
7593;1;1;1;0.314400079;0.763739228;0.763739228;0.049487862;0.602081602;0.602081602;1
7594;1;1;1;0.343771636;0.778393333;0.778393333;0.144648432;0.606850219;0.606850219;1
7595;1;1;1;0.277140366;0.804454979;0.804454979;0.231531537;0.653688724;0.653688724;1
7596;1;1;1;0.318985363;0.832243974;0.832243974;0.311397309;0.683650766;0.683650766;1
7597;1;1;1;0.379948212;0.865586718;0.865586718;0.334366828;0.725424231;0.725424231;1
7598;1;1;1;0.43179516;0.88046283;0.88046283;0.331619916;0.741527474;0.741527474;1
7599;1;1;1;0.454401045;0.879125642;0.879125642;0.268842136;0.726178029;0.726178029;1
7600;1;1;1;0.444530418;0.870465673;0.870465673;0.155567872;0.723328239;0.723328239;1
7601;1;1;1;0.428995247;0.869056516;0.869056516;0.008644523;0.724096067;0.724096067;1
7602;1;1;1;0.419688596;0.867649594;0.867649594;-2.47E-18;0.706910344;0.706910344;1
7603;1;1;1;0.408651847;0.866271323;0.866271323;-2.47E-18;0.697440588;0.697440588;1
7604;1;1;1;0.399929417;0.869070346;0.869070346;-2.47E-18;0.706693517;0.706693517;1
7605;1;1;1;0.383032907;0.86676925;0.86676925;-2.47E-18;0.725652444;0.725652444;1
7606;1;1;1;0.369356645;0.857137668;0.857137668;-2.47E-18;0.735235772;0.735235772;1
7607;1;1;1;0.379886177;0.855346699;0.855346699;-2.47E-18;0.739603985;0.739603985;1
7608;1;1;1;0.323771354;0.829517698;0.829517698;-2.47E-18;0.718552234;0.718552234;1
7609;1;1;1;0.284189822;0.784757866;0.784757866;-2.47E-18;0.703847732;0.703847732;1
7610;1;1;1;0.258392547;0.727326634;0.727326634;-2.47E-18;0.692794882;0.692794882;1
7611;1;1;1;0.230470494;0.67487555;0.67487555;-2.47E-18;0.678832047;0.678832047;1
7612;1;1;1;0.210376708;0.674394819;0.674394819;-2.47E-18;0.65213703;0.65213703;1
7613;1;1;1;0.192057345;0.711874114;0.711874114;-2.47E-18;0.632257399;0.632257399;1
7614;1;1;1;0.180201136;0.725790845;0.725790845;-2.47E-18;0.608961915;0.608961915;1
7615;1;1;1;0.173582476;0.716300282;0.716300282;-2.47E-18;0.562114027;0.562114027;1
7616;1;1;1;0.168538073;0.722855212;0.722855212;0.003065319;0.566587347;0.566587347;1
7617;1;1;1;0.155345521;0.734344316;0.734344316;0.110896033;0.579026819;0.579026819;1
7618;1;1;1;0.121179786;0.709391023;0.709391023;0.247567837;0.572061953;0.572061953;1
7619;1;1;1;0.079925696;0.65709717;0.65709717;0.357440825;0.55785651;0.55785651;1
7620;1;1;1;0.066601568;0.614442658;0.614442658;0.443433424;0.569605797;0.569605797;1
7621;1;1;1;0.058032012;0.570601909;0.570601909;0.454345667;0.591177335;0.591177335;1
7622;1;1;1;0.056166212;0.568800496;0.568800496;0.408479739;0.602403374;0.602403374;1
7623;1;1;1;0.056482838;0.564788114;0.564788114;0.310507175;0.619218304;0.619218304;1
7624;1;1;1;0.0697507;0.568580863;0.568580863;0.173783603;0.622446062;0.622446062;1
7625;1;1;1;0.094504846;0.573686367;0.573686367;0.009431583;0.621066465;0.621066465;1
7626;1;1;1;0.112890179;0.574988556;0.574988556;-2.47E-18;0.634594124;0.634594124;1
7627;1;1;1;0.121812246;0.571752779;0.571752779;-2.47E-18;0.664355409;0.664355409;1
7628;1;1;1;0.128530001;0.561117938;0.561117938;-2.47E-18;0.690265607;0.690265607;1
7629;1;1;1;0.131556682;0.526582568;0.526582568;-2.47E-18;0.695675116;0.695675116;1
7630;1;1;1;0.134106184;0.485356989;0.485356989;-2.47E-18;0.695875825;0.695875825;1
7631;1;1;1;0.111037298;0.46803515;0.46803515;-2.47E-18;0.690221779;0.690221779;1
7632;1;1;1;0.105476733;0.395527173;0.395527173;-2.47E-18;0.686633175;0.686633175;1
7633;1;1;1;0.101266502;0.357610228;0.357610228;-2.47E-18;0.679775226;0.679775226;1
7634;1;1;1;0.096904531;0.342033893;0.342033893;-2.47E-18;0.672478459;0.672478459;1
7635;1;1;1;0.092697947;0.343300643;0.343300643;-2.47E-18;0.650409789;0.650409789;1
7636;1;1;1;0.090689775;0.353643228;0.353643228;-2.47E-18;0.632847038;0.632847038;1
7637;1;1;1;0.092458234;0.362894551;0.362894551;-2.47E-18;0.621193568;0.621193568;1
7638;1;1;1;0.093518991;0.349392512;0.349392512;-2.47E-18;0.61132965;0.61132965;1
7639;1;1;1;0.098132154;0.339994452;0.339994452;-2.47E-18;0.608247201;0.608247201;1
7640;1;1;1;0.100102846;0.354097018;0.354097018;0.002218565;0.617654051;0.617654051;1
7641;1;1;1;0.096324731;0.357156142;0.357156142;0.096474861;0.618803666;0.618803666;1
7642;1;1;1;0.075657699;0.332490601;0.332490601;0.229336081;0.613188165;0.613188165;1
7643;1;1;1;0.056104291;0.305016183;0.305016183;0.356745672;0.59077637;0.59077637;1
7644;1;1;1;0.053816206;0.305848249;0.305848249;0.465388043;0.578576222;0.578576222;1
7645;1;1;1;0.054248402;0.301050139;0.301050139;0.530808148;0.54915918;0.54915918;1
7646;1;1;1;0.059080068;0.291697007;0.291697007;0.499765997;0.523591849;0.523591849;1
7647;1;1;1;0.0736628;0.315694063;0.315694063;0.411511867;0.516389781;0.516389781;1
7648;1;1;1;0.113692016;0.391661312;0.391661312;0.225141839;0.53388142;0.53388142;1
7649;1;1;1;0.163146761;0.4710454;0.4710454;0.008994767;0.579251806;0.579251806;1
7650;1;1;1;0.197609862;0.511492975;0.511492975;-2.47E-18;0.636164746;0.636164746;1
7651;1;1;1;0.221902343;0.532977136;0.532977136;-2.47E-18;0.682275654;0.682275654;1
7652;1;1;1;0.226323961;0.531713054;0.531713054;-2.47E-18;0.708245134;0.708245134;1
7653;1;1;1;0.228272495;0.513854619;0.513854619;-2.47E-18;0.732137952;0.732137952;1
7654;1;1;1;0.228375911;0.488782292;0.488782292;-2.47E-18;0.747627895;0.747627895;1
7655;1;1;1;0.205231802;0.408061724;0.408061724;-2.47E-18;0.73405326;0.73405326;1
7656;1;1;1;0.214370948;0.409759209;0.409759209;-2.47E-18;0.752681613;0.752681613;1
7657;1;1;1;0.21809341;0.385201644;0.385201644;1.19E-16;0.74950017;0.74950017;1
7658;1;1;1;0.222957411;0.371503882;0.371503882;1.19E-16;0.742604156;0.742604156;1
7659;1;1;1;0.215424967;0.381432547;0.381432547;1.19E-16;0.742663245;0.742663245;1
